0,0.0004861111111111113,0.003402777777777778,0.01166666666666666,0.003402777777777778,0.0004861111111111112,0,0,0.00138888888888889,0.009722222222222226,0.03333333333333334,0.009722222222222224,0.00138888888888889,0,0,0.0008333333333333337,0.005833333333333332,0.01999999999999999,0.005833333333333331,0.0008333333333333337,0,0,6.944444444444447e-05,0.0004861111111111113,0.001666666666666666,0.0004861111111111112,6.944444444444447e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.003402777777777778,0.009722222222222229,0.005833333333333334,0.0004861111111111114,0,0,0,0.009722222222222224,0.02777777777777778,0.01666666666666666,0.00138888888888889,0,0,0,0.005833333333333332,0.01666666666666667,0.01,0.0008333333333333339,0,0,0,0.0004861111111111112,0.00138888888888889,0.0008333333333333337,6.94444444444445e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0004861111111111112,0.005833333333333334,0.009722222222222221,0.003402777777777779,0,0,0,0.00138888888888889,0.01666666666666666,0.02777777777777778,0.009722222222222229,0,0,0,0.0008333333333333337,0.01,0.01666666666666667,0.005833333333333334,0,0,0,6.944444444444447e-05,0.0008333333333333337,0.001388888888888889,0.0004861111111111113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0004861111111111114,0.003402777777777779,0.005833333333333329,0,0,0,0,0.00138888888888889,0.009722222222222226,0.01666666666666666,0,0,0,0,0.000833333333333334,0.005833333333333334,0.009999999999999993,0,0,0,0,6.94444444444445e-05,0.0004861111111111113,0.0008333333333333328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0008333333333333331,0.0004861111111111113,6.944444444444447e-05,0,0,0,0,0.009999999999999998,0.005833333333333331,0.0008333333333333337,0,0,0,0,0.01666666666666666,0.009722222222222222,0.001388888888888889,0,0,0,0,0.005833333333333331,0.003402777777777777,0.0004861111111111113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0004861111111111113,0.00138888888888889,0.0008333333333333338,6.944444444444447e-05,0,0,0,0.005833333333333331,0.01666666666666667,0.01,0.0008333333333333337,0,0,0,0.009722222222222221,0.02777777777777778,0.01666666666666667,0.001388888888888889,0,0,0,0.003402777777777777,0.009722222222222226,0.005833333333333332,0.0004861111111111113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.944444444444447e-05,0.0008333333333333338,0.001388888888888889,0.0004861111111111113,0,0,0,0.0008333333333333337,0.01,0.01666666666666667,0.005833333333333332,0,0,0,0.001388888888888889,0.01666666666666667,0.02777777777777779,0.009722222222222222,0,0,0,0.0004861111111111113,0.005833333333333332,0.009722222222222221,0.003402777777777779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.944444444444447e-05,0.0004861111111111113,0.001666666666666666,0.0004861111111111112,6.944444444444447e-05,0,0,0.0008333333333333337,0.005833333333333332,0.01999999999999999,0.005833333333333331,0.0008333333333333337,0,0,0.001388888888888889,0.009722222222222222,0.03333333333333332,0.009722222222222221,0.001388888888888889,0,0,0.0004861111111111113,0.003402777777777779,0.01166666666666666,0.003402777777777778,0.0004861111111111113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0004861111111111112,0.00138888888888889,0.0008333333333333337,6.94444444444445e-05,0,0,0,0.005833333333333331,0.01666666666666667,0.01,0.0008333333333333339,0,0,0,0.009722222222222222,0.02777777777777778,0.01666666666666667,0.001388888888888889,0,0,0,0.003402777777777778,0.009722222222222233,0.005833333333333334,0.0004861111111111115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6.944444444444449e-05,0.0008333333333333337,0.001388888888888889,0.0004861111111111113,0,0,0,0.0008333333333333337,0.01,0.01666666666666667,0.005833333333333334,0,0,0,0.001388888888888889,0.01666666666666667,0.02777777777777779,0.009722222222222226,0,0,0,0.0004861111111111113,0.005833333333333334,0.009722222222222222,0.00340277777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6.94444444444445e-05,0.0004861111111111113,0.0008333333333333328,0,0,0,0,0.0008333333333333339,0.005833333333333334,0.009999999999999993,0,0,0,0,0.001388888888888889,0.009722222222222226,0.01666666666666666,0,0,0,0,0.0004861111111111115,0.00340277777777778,0.005833333333333329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0008333333333333333,0.0004861111111111113,6.944444444444447e-05,0,0,0,0,0.005833333333333331,0.003402777777777777,0.0004861111111111113,0,0,0,0,0.01999999999999999,0.01166666666666666,0.001666666666666666,0,0,0,0,0.005833333333333332,0.003402777777777778,0.0004861111111111112,0,0,0,0,0.0008333333333333332,0.0004861111111111112,6.944444444444447e-05,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0004861111111111113,0.00138888888888889,0.0008333333333333338,6.944444444444447e-05,0,0,0,0.003402777777777777,0.009722222222222226,0.005833333333333332,0.0004861111111111113,0,0,0,0.01166666666666666,0.03333333333333334,0.01999999999999998,0.001666666666666666,0,0,0,0.003402777777777778,0.009722222222222226,0.005833333333333332,0.0004861111111111112,0,0,0,0.0004861111111111112,0.00138888888888889,0.0008333333333333338,6.944444444444447e-05,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6.944444444444447e-05,0.0008333333333333338,0.001388888888888889,0.0004861111111111113,0,0,0,0.0004861111111111113,0.005833333333333332,0.009722222222222221,0.003402777777777779,0,0,0,0.001666666666666666,0.01999999999999998,0.03333333333333331,0.01166666666666666,0,0,0,0.0004861111111111112,0.005833333333333331,0.009722222222222222,0.003402777777777778,0,0,0,6.944444444444447e-05,0.0008333333333333338,0.001388888888888889,0.0004861111111111113,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6.944444444444447e-05,0.0004861111111111113,0.001666666666666666,0.0004861111111111112,6.944444444444447e-05,0,0,0.0004861111111111113,0.003402777777777779,0.01166666666666666,0.003402777777777778,0.0004861111111111113,0,0,0.001666666666666666,0.01166666666666666,0.03999999999999996,0.01166666666666666,0.001666666666666666,0,0,0.0004861111111111112,0.003402777777777778,0.01166666666666666,0.003402777777777778,0.0004861111111111112,0,0,6.944444444444447e-05,0.0004861111111111113,0.001666666666666666,0.0004861111111111113,6.944444444444447e-05,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0004861111111111112,0.00138888888888889,0.0008333333333333337,6.94444444444445e-05,0,0,0,0.003402777777777778,0.009722222222222233,0.005833333333333334,0.0004861111111111115,0,0,0,0.01166666666666666,0.03333333333333333,0.01999999999999998,0.001666666666666667,0,0,0,0.003402777777777778,0.009722222222222229,0.005833333333333334,0.0004861111111111114,0,0,0,0.0004861111111111113,0.00138888888888889,0.0008333333333333338,6.944444444444451e-05,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6.944444444444449e-05,0.0008333333333333337,0.001388888888888889,0.0004861111111111113,0,0,0,0.0004861111111111113,0.005833333333333334,0.009722222222222222,0.00340277777777778,0,0,0,0.001666666666666666,0.01999999999999998,0.03333333333333331,0.01166666666666666,0,0,0,0.0004861111111111112,0.005833333333333334,0.009722222222222224,0.003402777777777779,0,0,0,6.944444444444447e-05,0.0008333333333333338,0.001388888888888889,0.0004861111111111114,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.94444444444445e-05,0.0004861111111111113,0.0008333333333333328,0,0,0,0,0.0004861111111111115,0.00340277777777778,0.00583333333333333,0,0,0,0,0.001666666666666667,0.01166666666666666,0.01999999999999997,0,0,0,0,0.0004861111111111114,0.003402777777777779,0.005833333333333328,0,0,0,0,6.944444444444451e-05,0.0004861111111111114,0.0008333333333333327,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005833333333333332,0.003402777777777777,0.0004861111111111112,0,0,0,0,0.01666666666666666,0.009722222222222229,0.00138888888888889,0,0,0,0,0.009999999999999998,0.005833333333333334,0.0008333333333333336,0,0,0,0,0.0008333333333333336,0.0004861111111111114,6.94444444444445e-05,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003402777777777778,0.009722222222222226,0.005833333333333331,0.0004861111111111112,0,0,0,0.009722222222222229,0.02777777777777778,0.01666666666666667,0.00138888888888889,0,0,0,0.005833333333333334,0.01666666666666667,0.01,0.0008333333333333336,0,0,0,0.0004861111111111114,0.001388888888888891,0.0008333333333333339,6.944444444444451e-05,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004861111111111112,0.005833333333333331,0.009722222222222222,0.003402777777777779,0,0,0,0.00138888888888889,0.01666666666666667,0.02777777777777779,0.009722222222222229,0,0,0,0.0008333333333333336,0.01,0.01666666666666667,0.005833333333333334,0,0,0,6.944444444444451e-05,0.0008333333333333339,0.00138888888888889,0.0004861111111111116,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004861111111111112,0.003402777777777779,0.01166666666666666,0.003402777777777778,0.0004861111111111112,0,0,0.00138888888888889,0.009722222222222229,0.03333333333333334,0.009722222222222229,0.00138888888888889,0,0,0.0008333333333333336,0.005833333333333334,0.01999999999999999,0.005833333333333333,0.0008333333333333337,0,0,6.944444444444451e-05,0.0004861111111111116,0.001666666666666667,0.0004861111111111115,6.944444444444451e-05,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003402777777777778,0.009722222222222229,0.005833333333333334,0.0004861111111111115,0,0,0,0.009722222222222229,0.02777777777777778,0.01666666666666667,0.00138888888888889,0,0,0,0.005833333333333333,0.01666666666666667,0.01,0.0008333333333333338,0,0,0,0.0004861111111111115,0.001388888888888891,0.000833333333333334,6.944444444444454e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004861111111111112,0.005833333333333334,0.009722222222222224,0.00340277777777778,0,0,0,0.00138888888888889,0.01666666666666667,0.02777777777777779,0.009722222222222233,0,0,0,0.0008333333333333336,0.01,0.01666666666666667,0.005833333333333334,0,0,0,6.944444444444451e-05,0.000833333333333334,0.00138888888888889,0.0004861111111111116
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004861111111111115,0.00340277777777778,0.005833333333333328,0,0,0,0,0.00138888888888889,0.009722222222222233,0.01666666666666666,0,0,0,0,0.0008333333333333339,0.005833333333333334,0.009999999999999993,0,0,0,0,6.944444444444454e-05,0.0004861111111111116,0.0008333333333333332
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008333333333333332,0.0004861111111111112,6.944444444444447e-05,0,0,0,0,0.01,0.005833333333333334,0.0008333333333333336,0,0,0,0,0.01666666666666667,0.009722222222222222,0.001388888888888889,0,0,0,0,0.005833333333333333,0.003402777777777778,0.0004861111111111113,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004861111111111112,0.00138888888888889,0.0008333333333333337,6.944444444444447e-05,0,0,0,0.005833333333333334,0.01666666666666667,0.01,0.0008333333333333336,0,0,0,0.009722222222222222,0.02777777777777778,0.01666666666666667,0.001388888888888889,0,0,0,0.003402777777777778,0.009722222222222229,0.005833333333333334,0.0004861111111111113,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.944444444444447e-05,0.0008333333333333338,0.001388888888888889,0.0004861111111111113,0,0,0,0.0008333333333333336,0.01,0.01666666666666667,0.005833333333333334,0,0,0,0.001388888888888889,0.01666666666666667,0.02777777777777779,0.009722222222222222,0,0,0,0.0004861111111111113,0.005833333333333334,0.009722222222222222,0.00340277777777778,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.944444444444447e-05,0.0004861111111111113,0.001666666666666666,0.0004861111111111113,6.944444444444447e-05,0,0,0.0008333333333333336,0.005833333333333334,0.01999999999999999,0.005833333333333333,0.0008333333333333336,0,0,0.001388888888888889,0.009722222222222224,0.03333333333333331,0.009722222222222221,0.001388888888888889,0,0,0.0004861111111111113,0.003402777777777779,0.01166666666666666,0.003402777777777779,0.0004861111111111114,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004861111111111113,0.00138888888888889,0.0008333333333333338,6.944444444444451e-05,0,0,0,0.005833333333333333,0.01666666666666668,0.01,0.0008333333333333339,0,0,0,0.009722222222222222,0.02777777777777778,0.01666666666666667,0.00138888888888889,0,0,0,0.003402777777777779,0.009722222222222233,0.005833333333333335,0.0004861111111111115
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.944444444444447e-05,0.0008333333333333338,0.001388888888888889,0.0004861111111111114,0,0,0,0.0008333333333333336,0.01,0.01666666666666667,0.005833333333333335,0,0,0,0.001388888888888889,0.01666666666666667,0.02777777777777779,0.009722222222222226,0,0,0,0.0004861111111111114,0.005833333333333335,0.009722222222222222,0.003402777777777781
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.944444444444451e-05,0.0004861111111111114,0.0008333333333333327,0,0,0,0,0.0008333333333333339,0.005833333333333335,0.009999999999999993,0,0,0,0,0.00138888888888889,0.009722222222222226,0.01666666666666666,0,0,0,0,0.0004861111111111115,0.003402777777777781,0.005833333333333331
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008333333333333336,0.0004861111111111114,6.94444444444445e-05,0,0,0,0,0.005833333333333333,0.003402777777777778,0.0004861111111111113,0,0,0,0,0.009999999999999992,0.005833333333333328,0.000833333333333333,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004861111111111114,0.00138888888888889,0.0008333333333333339,6.944444444444451e-05,0,0,0,0.003402777777777778,0.009722222222222229,0.005833333333333334,0.0004861111111111113,0,0,0,0.005833333333333328,0.01666666666666666,0.009999999999999993,0.000833333333333333,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.944444444444451e-05,0.0008333333333333339,0.00138888888888889,0.0004861111111111116,0,0,0,0.0004861111111111113,0.005833333333333334,0.009722222222222222,0.00340277777777778,0,0,0,0.000833333333333333,0.009999999999999993,0.01666666666666666,0.00583333333333333,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.944444444444451e-05,0.0004861111111111115,0.001666666666666667,0.0004861111111111115,6.944444444444451e-05,0,0,0.0004861111111111113,0.00340277777777778,0.01166666666666666,0.003402777777777779,0.0004861111111111114,0,0,0.000833333333333333,0.00583333333333333,0.01999999999999997,0.005833333333333328,0.0008333333333333328,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004861111111111115,0.001388888888888891,0.0008333333333333341,6.944444444444454e-05,0,0,0,0.003402777777777779,0.009722222222222233,0.005833333333333335,0.0004861111111111116,0,0,0,0.005833333333333328,0.01666666666666665,0.009999999999999995,0.0008333333333333333
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.944444444444451e-05,0.000833333333333334,0.00138888888888889,0.0004861111111111117,0,0,0,0.0004861111111111114,0.005833333333333335,0.009722222222222222,0.00340277777777778,0,0,0,0.0008333333333333328,0.009999999999999995,0.01666666666666666,0.005833333333333331
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.944444444444454e-05,0.0004861111111111116,0.0008333333333333332,0,0,0,0,0.0004861111111111115,0.00340277777777778,0.005833333333333331,0,0,0,0,0.0008333333333333333,0.005833333333333331,0.009999999999999985
