0.03999999999999999,0.02333333333333332,0.003333333333333333,0,0.02333333333333333,0.01361111111111111,0.001944444444444445,0,0.003333333333333332,0.001944444444444445,0.0002777777777777779,0,0,0,0,0
0.02333333333333332,0.06666666666666664,0.03999999999999999,0.003333333333333333,0.01361111111111111,0.0388888888888889,0.02333333333333332,0.001944444444444445,0.001944444444444445,0.005555555555555559,0.003333333333333335,0.0002777777777777779,0,0,0,0
0.003333333333333333,0.03999999999999999,0.06666666666666667,0.02333333333333332,0.001944444444444445,0.02333333333333332,0.03888888888888888,0.01361111111111111,0.0002777777777777779,0.003333333333333335,0.005555555555555557,0.001944444444444445,0,0,0,0
0,0.003333333333333333,0.02333333333333332,0.03999999999999997,0,0.001944444444444445,0.01361111111111111,0.02333333333333333,0,0.0002777777777777779,0.001944444444444445,0.003333333333333333,0,0,0,0
0.02333333333333332,0.01361111111111111,0.001944444444444445,0,0.06666666666666665,0.0388888888888889,0.005555555555555558,0,0.03999999999999999,0.02333333333333332,0.003333333333333335,0,0.003333333333333333,0.001944444444444445,0.0002777777777777779,0
0.01361111111111111,0.0388888888888889,0.02333333333333332,0.001944444444444445,0.0388888888888889,0.1111111111111111,0.06666666666666665,0.005555555555555558,0.02333333333333332,0.06666666666666667,0.04000000000000001,0.003333333333333335,0.001944444444444445,0.005555555555555559,0.003333333333333335,0.0002777777777777779
0.001944444444444445,0.02333333333333332,0.03888888888888888,0.01361111111111111,0.005555555555555558,0.06666666666666665,0.1111111111111111,0.0388888888888889,0.003333333333333335,0.04000000000000001,0.06666666666666667,0.02333333333333333,0.0002777777777777779,0.003333333333333335,0.005555555555555557,0.001944444444444445
0,0.001944444444444445,0.01361111111111111,0.02333333333333332,0,0.005555555555555558,0.0388888888888889,0.06666666666666665,0,0.003333333333333335,0.02333333333333333,0.03999999999999999,0,0.0002777777777777779,0.001944444444444445,0.003333333333333333
0.003333333333333332,0.001944444444444445,0.0002777777777777779,0,0.03999999999999999,0.02333333333333332,0.003333333333333335,0,0.06666666666666665,0.03888888888888889,0.005555555555555557,0,0.02333333333333332,0.01361111111111111,0.001944444444444445,0
0.001944444444444445,0.005555555555555559,0.003333333333333335,0.0002777777777777779,0.02333333333333332,0.06666666666666667,0.04000000000000001,0.003333333333333335,0.03888888888888888,0.1111111111111111,0.06666666666666667,0.005555555555555557,0.01361111111111111,0.0388888888888889,0.02333333333333333,0.001944444444444445
0.0002777777777777779,0.003333333333333335,0.005555555555555557,0.001944444444444445,0.003333333333333335,0.04000000000000001,0.06666666666666667,0.02333333333333333,0.005555555555555557,0.06666666666666667,0.1111111111111112,0.03888888888888889,0.001944444444444445,0.02333333333333333,0.03888888888888888,0.01361111111111112
0,0.0002777777777777779,0.001944444444444445,0.003333333333333333,0,0.003333333333333335,0.02333333333333333,0.03999999999999999,0,0.005555555555555557,0.03888888888888889,0.06666666666666665,0,0.001944444444444445,0.01361111111111112,0.02333333333333333
0,0,0,0,0.003333333333333333,0.001944444444444445,0.0002777777777777779,0,0.02333333333333332,0.01361111111111111,0.001944444444444445,0,0.03999999999999999,0.02333333333333332,0.003333333333333333,0
0,0,0,0,0.001944444444444445,0.005555555555555559,0.003333333333333335,0.0002777777777777779,0.01361111111111111,0.0388888888888889,0.02333333333333333,0.001944444444444445,0.02333333333333332,0.06666666666666665,0.04,0.003333333333333333
0,0,0,0,0.0002777777777777779,0.003333333333333335,0.005555555555555557,0.001944444444444445,0.001944444444444445,0.02333333333333333,0.03888888888888888,0.01361111111111112,0.003333333333333333,0.04,0.06666666666666667,0.02333333333333333
0,0,0,0,0,0.0002777777777777779,0.001944444444444445,0.003333333333333333,0,0.001944444444444445,0.01361111111111112,0.02333333333333333,0,0.003333333333333333,0.02333333333333333,0.03999999999999998
