0.00444444444444444,0.002592592592592592,0.0003703703703703703,0,0,0,0,0,0,0,0.002592592592592592,0.001512345679012345,0.0002160493827160494,0,0,0,0,0,0,0,0.0003703703703703703,0.0002160493827160494,3.08641975308642e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002592592592592592,0.007407407407407406,0.004444444444444444,0.0003703703703703703,0,0,0,0,0,0,0.001512345679012345,0.004320987654320987,0.002592592592592592,0.0002160493827160494,0,0,0,0,0,0,0.0002160493827160494,0.000617283950617284,0.0003703703703703704,3.08641975308642e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0003703703703703703,0.004444444444444444,0.007407407407407402,0.002592592592592592,0,0,0,0,0,0,0.0002160493827160494,0.002592592592592592,0.004320987654320987,0.001512345679012346,0,0,0,0,0,0,3.08641975308642e-05,0.0003703703703703704,0.0006172839506172838,0.0002160493827160495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0003703703703703703,0.002592592592592592,0.008888888888888891,0.00259259259259259,0.0003703703703703703,0,0,0,0,0,0.0002160493827160494,0.001512345679012346,0.005185185185185188,0.001512345679012345,0.0002160493827160494,0,0,0,0,0,3.08641975308642e-05,0.0002160493827160495,0.0007407407407407408,0.0002160493827160493,3.086419753086419e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.00259259259259259,0.007407407407407403,0.004444444444444444,0.0003703703703703702,0,0,0,0,0,0,0.001512345679012345,0.004320987654320986,0.002592592592592593,0.0002160493827160494,0,0,0,0,0,0,0.0002160493827160493,0.0006172839506172837,0.0003703703703703704,3.086419753086419e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0003703703703703703,0.004444444444444444,0.007407407407407405,0.00259259259259259,0,0,0,0,0,0,0.0002160493827160494,0.002592592592592592,0.004320987654320989,0.001512345679012345,0,0,0,0,0,0,3.086419753086419e-05,0.0003703703703703704,0.000617283950617284,0.0002160493827160494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0003703703703703702,0.00259259259259259,0.008888888888888878,0.002592592592592591,0.0003703703703703701,0,0,0,0,0,0.0002160493827160494,0.001512345679012345,0.005185185185185182,0.001512345679012345,0.0002160493827160493,0,0,0,0,0,3.086419753086419e-05,0.0002160493827160494,0.0007407407407407399,0.0002160493827160493,3.086419753086418e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.002592592592592591,0.007407407407407407,0.004444444444444445,0.0003703703703703705,0,0,0,0,0,0,0.001512345679012345,0.004320987654320989,0.002592592592592593,0.0002160493827160495,0,0,0,0,0,0,0.0002160493827160493,0.0006172839506172842,0.0003703703703703705,3.086419753086421e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0003703703703703702,0.004444444444444445,0.007407407407407403,0.002592592592592593,0,0,0,0,0,0,0.0002160493827160493,0.002592592592592593,0.004320987654320987,0.001512345679012346,0,0,0,0,0,0,3.086419753086418e-05,0.0003703703703703705,0.0006172839506172839,0.0002160493827160495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0003703703703703705,0.002592592592592593,0.004444444444444444,0,0,0,0,0,0,0,0.0002160493827160495,0.001512345679012346,0.002592592592592594,0,0,0,0,0,0,0,3.086419753086421e-05,0.0002160493827160495,0.0003703703703703706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002592592592592592,0.001512345679012346,0.0002160493827160494,0,0,0,0,0,0,0,0.007407407407407404,0.004320987654320987,0.0006172839506172839,0,0,0,0,0,0,0,0.004444444444444444,0.002592592592592592,0.0003703703703703703,0,0,0,0,0,0,0,0.0003703703703703703,0.0002160493827160494,3.08641975308642e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001512345679012345,0.004320987654320987,0.002592592592592592,0.0002160493827160494,0,0,0,0,0,0,0.004320987654320986,0.01234567901234569,0.007407407407407405,0.0006172839506172839,0,0,0,0,0,0,0.002592592592592592,0.007407407407407404,0.004444444444444443,0.0003703703703703703,0,0,0,0,0,0,0.0002160493827160494,0.0006172839506172838,0.0003703703703703703,3.08641975308642e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0002160493827160494,0.002592592592592592,0.004320987654320986,0.001512345679012346,0,0,0,0,0,0,0.0006172839506172839,0.007407407407407406,0.01234567901234568,0.004320987654320987,0,0,0,0,0,0,0.0003703703703703703,0.004444444444444443,0.007407407407407403,0.002592592592592593,0,0,0,0,0,0,3.08641975308642e-05,0.0003703703703703703,0.0006172839506172838,0.0002160493827160495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0002160493827160494,0.001512345679012346,0.005185185185185188,0.001512345679012345,0.0002160493827160494,0,0,0,0,0,0.0006172839506172837,0.004320987654320987,0.01481481481481481,0.004320987654320986,0.0006172839506172837,0,0,0,0,0,0.0003703703703703703,0.002592592592592593,0.008888888888888891,0.002592592592592591,0.0003703703703703703,0,0,0,0,0,3.08641975308642e-05,0.0002160493827160495,0.0007407407407407408,0.0002160493827160493,3.086419753086419e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.001512345679012345,0.004320987654320986,0.002592592592592592,0.0002160493827160494,0,0,0,0,0,0,0.004320987654320985,0.01234567901234569,0.007407407407407405,0.0006172839506172836,0,0,0,0,0,0,0.002592592592592591,0.0074074074074074,0.004444444444444444,0.0003703703703703703,0,0,0,0,0,0,0.0002160493827160493,0.0006172839506172837,0.0003703703703703704,3.086419753086419e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0002160493827160494,0.002592592592592592,0.004320987654320989,0.001512345679012345,0,0,0,0,0,0,0.0006172839506172837,0.007407407407407405,0.01234567901234569,0.004320987654320986,0,0,0,0,0,0,0.0003703703703703703,0.004444444444444444,0.007407407407407407,0.002592592592592591,0,0,0,0,0,0,3.086419753086419e-05,0.0003703703703703702,0.000617283950617284,0.0002160493827160494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
